#Hydrophone calibration sensitivities. This file contains one header line followed by comma delimited data. First column is the centre frequency of each bin (Hz). Second column is the sensitivity calibration for each bin (dB re Counts^2/uPa^2). Data is from device attributes: https://data.oceannetworks.ca/DeviceListing?DeviceId=74140. Applicable for deviceID 74140 from 08-Feb-2024 19:13:00 (ongoing). Device attribute HydrophoneSensitivityVectorPart1 last modified: 19-Sep-2024 09:04:10, comment (first-part only): Calibration provided by John Dorocicz for ICLISTENHF6324, covering 10-4440Hz
2980, -40.6633
2990, -40.6651
3000, -40.6668
3010, -40.6685
3020, -40.6702
3030, -40.6719
3040, -40.6736
3050, -40.6754
3060, -40.6771
3070, -40.6788
3080, -40.6805
3090, -40.6822
3100, -40.6839
3110, -40.6857
3120, -40.6874
3130, -40.6891
3140, -40.6908
3150, -40.6925
3160, -40.6942
3170, -40.696
3180, -40.6977
3190, -40.6994
3200, -40.7011
3210, -40.7028
3220, -40.7045
3230, -40.7063
3240, -40.708
3250, -40.7097
3260, -40.7114
3270, -40.7131
3280, -40.7148
3290, -40.7166
3300, -40.7183
3310, -40.72
3320, -40.7217
3330, -40.7234
3340, -40.7251
3350, -40.7269
3360, -40.7286
3370, -40.7303
3380, -40.732
3390, -40.7337
3400, -40.7354
3410, -40.7372
3420, -40.7389
3430, -40.7406
3440, -40.7423
3450, -40.744
3460, -40.7457
3470, -40.7475
3480, -40.7492
3490, -40.7509
3500, -40.7526
3510, -40.7543
3520, -40.756
3530, -40.7578
3540, -40.7595
3550, -40.7612
3560, -40.7629
3570, -40.7646
3580, -40.7663
3590, -40.7681
3600, -40.7698
3610, -40.7715
3620, -40.7732
3630, -40.7749
3640, -40.7766
3650, -40.7784
3660, -40.7801
3670, -40.7818
3680, -40.7835
3690, -40.7852
3700, -40.7869
3710, -40.7887
3720, -40.7904
3730, -40.7921
3740, -40.7938
3750, -40.7955
3760, -40.7972
3770, -40.799
3780, -40.8007
3790, -40.8024
3800, -40.8041
3810, -40.8058
3820, -40.8075
3830, -40.8093
3840, -40.811
3850, -40.8127
3860, -40.8144
3870, -40.8161
3880, -40.8178
3890, -40.8196
3900, -40.8213
3910, -40.823
3920, -40.8247
3930, -40.8264
3940, -40.8281
3950, -40.8299
3960, -40.8316
3970, -40.8333
3980, -40.835
3990, -40.8367
4000, -40.8384
4010, -40.8402
4020, -40.8419
4030, -40.8436
4040, -40.8453
4050, -40.847
4060, -40.8487
4070, -40.8505
4080, -40.8522
4090, -40.8539
4100, -40.8556
4110, -40.8573
4120, -40.859
4130, -40.8608
4140, -40.8625
4150, -40.8642
4160, -40.8659
4170, -40.8676
4180, -40.8693
4190, -40.8711
4200, -40.8728
4210, -40.8745
4220, -40.8762
4230, -40.8779
4240, -40.8796
4250, -40.8814
4260, -40.8831
4270, -40.8848
4280, -40.8865
4290, -40.8882
4300, -40.8899
4310, -40.8917
4320, -40.8934
4330, -40.8951
4340, -40.8968
4350, -40.8985
4360, -40.9002
4370, -40.902
4380, -40.9037
4390, -40.9054
4400, -40.9071
4410, -40.9088
4420, -40.9105
4430, -40.9123
4440, -40.914
4450, -40.9157
4460, -40.9174
4470, -40.9191
4480, -40.9208
4490, -40.9226
4500, -40.9243
4510, -40.926
4520, -40.9277
4530, -40.9294
4540, -40.9311
4550, -40.9329
4560, -40.9346
4570, -40.9363
4580, -40.938
4590, -40.9397
4600, -40.9414
4610, -40.9432
4620, -40.9449
4630, -40.9466
4640, -40.9483
4650, -40.95
4660, -40.9517
4670, -40.9535
4680, -40.9552
4690, -40.9569
4700, -40.9586
4710, -40.9603
4720, -40.962
4730, -40.9638
4740, -40.9655
4750, -40.9672
4760, -40.9689
4770, -40.9706
4780, -40.9723
4790, -40.9741
4800, -40.9758
4810, -40.9775
4820, -40.9792
4830, -40.9809
4840, -40.9826
4850, -40.9844
4860, -40.9861
4870, -40.9878
4880, -40.9895
4890, -40.9912
4900, -40.9929
4910, -40.9947
4920, -40.9964
4930, -40.9981
4940, -40.9998
4950, -41.0015
4960, -41.0032
4970, -41.005
4980, -41.0067
4990, -41.0084
5000, -41.0101
5010, -41.0118
5020, -41.0135
5030, -41.0153
5040, -41.017
5050, -41.0187
5060, -41.0204
5070, -41.0221
5080, -41.0238
5090, -41.0256
5100, -41.0273
5110, -41.029
5120, -41.0307
5130, -41.0324
5140, -41.0341
5150, -41.0359
